"","X.1","X","name","address","city","state","zip","Zip.Plus","Contact.First.Name","Contact.Last.Name","contact","Phone","Business.Description","Primary.NAICS","NAICS2","NAICS3","NAICS4","NAICS5","Business.Type","County","Employee","Annual.Sales","URL","Year.Established","address_new","url","type","latitude","longitude"
"501",501,543,"Youth Harvest","7620 Brighton Village Dr","Raleigh","NC",27616,8644,NA,NA,NA,9190001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Wake",4,262000,"wakeharvest.com",2014,"7620 Brighton Village Dr Raleigh NC 27616","https://www.wakeharvest.com","Other",35.888410616225,-78.509865868563
"502",502,544,"Youth Haven Svc Inc","152 E School St","King","NC",27021,7954,"Dawn Tucker","Johnson","CEO",3369855425,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Stokes",6,254000,NA,2015,"152 E School St King NC 27021","","Other",36.278083175729,-80.351858125792
"503",503,545,"Youth Hoops Basketball Camps","60 Tabardry Mill Prt","Chapel Hill","NC",27516,8424,"John","Berry","President",9190001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Chatham",7,237000,"youthhoops.com",2016,"60 Tabardry Mill Prt Chapel Hill NC 27516","https://www.youthhoops.com","Sports",35.825725770174,-79.106503202917
"504",504,546,"Youth Initiating Action Scty","1215 Thomas Ave","Charlotte","NC",28205,5043,"Brandi","Stone","Owner",7040001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Mecklenburg",7,432000,NA,2015,"1215 Thomas Ave Charlotte NC 28205","","Other",35.219007455646,-80.81226840106
"505",505,547,"Youth Institute Mgmt Co LLC","5925 Farmpond Rd","Apex","NC",27523,7578,"Sid","Smith","Manager",9190001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Wake",6,392000,NA,2016,"5925 Farmpond Rd Apex NC 27523","","Other",35.763873490675,-78.845578999314
"506",506,548,"Youth Kingdom Development","1500 Rivermont Dr","Gastonia","NC",28054,6453,"Eric","Wilson","Owner",7040001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Gaston",2,130000,NA,2015,"1500 Rivermont Dr Gastonia NC 28054","","Other",35.220619151239,-81.172419228074
"507",507,549,"Youth Lead NC","1329 E Stone Arch Dr","Fuquay Varina","NC",27526,5338,"Gabriel D","Lopez","Manager",9190001111,"Youth Organizations & Centers",624110,813319,NA,NA,NA,"Private","Wake",4,262000,NA,2019,"1329 E Stone Arch Dr Fuquay Varina NC 27526","","Other",35.586307906173,-78.776515445756
"508",508,551,"Youth of DRC Africa Inc","150 Cabarrus Ave W","Concord","NC",28025,5150,"Nadine M","Ayinuana","Manager",7040001111,"Youth Organizations & Centers",624110,813319,NA,NA,NA,"Private","Cabarrus",2,138000,NA,2017,"150 Cabarrus Ave W Concord NC 28025","","Other",35.407371694628,-80.585699886366
"509",509,552,"Youth of NC Inc","1402 Westridge Rd # 101","Greensboro","NC",27410,2913,NA,NA,NA,3360001111,"Youth Organizations & Centers",624110,813319,NA,NA,NA,"Private","Guilford",2,112000,NA,2017,"1402 Westridge Rd # 101 Greensboro NC 27410","","Other",36.111016407733,-79.851179184398
"510",510,553,"Youth of Wilson County","208 Tarboro St E","Wilson","NC",27893,4027,"Tammy","Armstrong","Exec Director",2522433675,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Wilson",5,192000,"youthofwilson.org",2010,"208 Tarboro St E Wilson NC 27893","https://www.youthofwilson.org","Other",35.726721584321,-77.90961318115
"511",511,554,"Youth Options Unlimited Inc","115 Cripple Creek Dr","Louisburg","NC",27549,9756,"Davis","Victoria","Manager",9190001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Franklin",4,136000,NA,2016,"115 Cripple Creek Dr Louisburg NC 27549","","Other",36.104554173974,-78.331331070211
"512",512,555,"Youth Quest","1162 Belfair Way","Chapel Hill","NC",27517,9404,"Robin","Pipkins","Other",9199681790,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Durham",6,289000,NA,2015,"1162 Belfair Way Chapel Hill NC 27517","","Other",35.900199759026,-78.997494054148
"513",513,556,"Youth Services Inc","316 Douglas St S","Wilson","NC",27893,4916,"Wendell","Crenshall","Exec Director",2522060816,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Wilson",8,307000,NA,2007,"316 Douglas St S Wilson NC 27893","","Other",35.722279714646,-77.912319946878
"514",514,557,"Youth Stock Global","320 E Sycamore St","Greensboro","NC",27401,2954,"Martin L","Demar","Owner",3360001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Guilford",4,224000,NA,2014,"320 E Sycamore St Greensboro NC 27401","","Other",36.071300087452,-79.786533850256
"515",515,559,"Youth Thrive","2400 Perimeter Park Dr","Morrisville","NC",27560,5402,"Jamal","Carr","Director",9194635039,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Wake",3,196000,NA,2018,"2400 Perimeter Park Dr Morrisville NC 27560","","Other",35.850810529419,-78.830106298936
"516",516,561,"Youth Villages","367 Dellwood Rd # A2","Waynesville","NC",28786,3136,"Brenda","Triplett","Other",8284546140,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Haywood",2,131000,"youthvillages.org",2013,"367 Dellwood Rd # A2 Waynesville NC 28786","https://www.youthvillages.org","Other",35.497052804611,-82.990441908584
"517",517,562,"Youth Villages","1822 E Nc Highway 54 # 120","Durham","NC",27713,3210,"Bobbie Jo","Hopf","Manager",9194746400,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Durham",40,1927000,"youthvillages.org",1986,"1822 E Nc Highway 54 # 120 Durham NC 27713","https://www.youthvillages.org","Other",35.902616469611,-78.900344743337
"518",518,564,"Youth Villages Inc","216 N Bickett Blvd # 7","Louisburg","NC",27549,2473,"Temeca","Howard","Other",9197290127,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Franklin",7,237000,"youthvillages.org",2015,"216 N Bickett Blvd # 7 Louisburg NC 27549","https://www.youthvillages.org","Other",36.100005013499,-78.294372308435
"519",519,565,"Youth With Technology","4909 Waters Edge Dr # 105","Raleigh","NC",27606,2462,"Donte","Dorsey","Owner",9190001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Wake",5,327000,NA,2015,"4909 Waters Edge Dr # 105 Raleigh NC 27606","","Other",35.774084899274,-78.719834288206
"520",520,566,"Youth Work 2 Inc","7828 Raeford Rd","Fayetteville","NC",28304,5921,"Regina","Lassiter","Owner",9108677828,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Cumberland",5,272000,NA,2021,"7828 Raeford Rd Fayetteville NC 28304","","Other",35.031194482415,-79.058011800194
"521",521,567,"Youth Worx","117 W Main St","Carrboro","NC",27510,2025,"Barbara Jes","Black","Other",9190001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Orange",5,260000,"communityworxnc.org",2018,"117 W Main St Carrboro NC 27510","https://www.communityworxnc.org","Other",35.910182249412,-79.072760337485
"522",522,568,"Youthsafe Inc","717 Percy St","Greensboro","NC",27405,7737,"Jonathan","Hein","Manager",3360001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Guilford",4,224000,NA,2019,"717 Percy St Greensboro NC 27405","","Other",36.082030611149,-79.783121760375
"523",523,54,"Boy Scouts of America",NA,"Carthage","NC",28327,NA,NA,NA,NA,9109483258,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Moore",4,579000,"scouting.org",2013,"NA Carthage NC 28327","https://www.scouting.org","Scouts",35.345802,-79.4170543
"524",524,95,"Boys-Girls Club St Lucie Cnty","510 S Washington St","Greenville","NC",27858,2301,NA,NA,NA,2527523101,"Youth Organizations & Centers",624110,611710,NA,NA,NA,"Private","Pitt",13,742000,"bgca.org",2015,"510 S Washington St Greenville NC 27858","https://www.bgca.org","Clubs",35.61081335,-77.3745154465923
"525",525,116,"Boys-Girls Clubs-The Coastal","3443 Park St","Farmville","NC",27828,8543,"Justin","Fosken","Director",2523552345,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Pitt",7,4e+05,"bgccp.com",1995,"3443 Park St Farmville NC 27828","https://www.bgccp.com","Clubs",35.6040048049583,-77.5914687203589
"526",526,138,"Carousel Center Inc",NA,"Wilmington","NC",28401,NA,"Amy L","Feath","Exec Director",9102549898,"Youth Organizations & Centers",624110,813311,813319,999990,NA,"Private","New Hanover",25,1506000,"carouselcenter.org",2012,"NA Wilmington NC 28401","https://www.carouselcenter.org","Other",34.2257282,-77.9447107
"527",527,166,"Corpening YMCA","1388 Sugar Hill Rd","Marion","NC",28752,NA,NA,NA,NA,8286598118,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","McDowell",29,2141000,NA,2008,"1388 Sugar Hill Rd Marion NC 28752","","YMCA",35.6600799797423,-82.0246664425646
"528",528,232,"Helping Our Youth Achieve Inc","98 Jeffries Cv","Rocky Mount","NC",27804,6648,NA,NA,NA,2520001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Nash",4,163000,NA,2014,"98 Jeffries Cv Rocky Mount NC 27804","","Other",35.9864138377665,-77.7919853741726
"529",529,284,"Mobile Youth Booth","6405 Leafcrest Ln # A","Charlotte","NC",28210,9,"Nell S","Glover","Manager",7040001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Mecklenburg",5,309000,NA,2020,"6405 Leafcrest Ln # A Charlotte NC 28210","","Other",35.1454343226874,-80.8617701544679
"530",530,297,"NC Doc Polk Correctional Ins","1001 Veazey Dr","Butner","NC",27509,1649,NA,NA,NA,9195759471,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Granville",6,226000,NA,2011,"1001 Veazey Dr Butner NC 27509","","Other",36.143307102983,-78.7692247635657
"531",531,330,"Pharr Family YMCA","208 Main St","Mcadenville","NC",28101,9014,"Susan","Mosk","Director",7048241131,"Youth Organizations & Centers",624110,713940,NA,NA,NA,"Private","Gaston",15,973000,"gastonymca.org",2008,"208 Main St Mcadenville NC 28101","https://www.gastonymca.org","YMCA",35.260248,-81.0793172943407
"532",532,341,"Promise Child Ministries","1625 Walkup Ave # A","Monroe","NC",28110,3989,"Rodney","Barnes","Manager",9803846902,"Youth Organizations & Centers",624110,813319,813110,999990,NA,"Private","Union",2,149000,NA,2017,"1625 Walkup Ave # A Monroe NC 28110","","Faith",34.9835247072665,-80.5379641626845
"533",533,441,"Western Youth Network","2951 Tynecastle Hwy","Banner Elk","NC",28604,9770,NA,NA,NA,8287839181,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Avery",20,1133000,NA,2024,"2951 Tynecastle Hwy Banner Elk NC 28604","","Other",36.148647280475,-81.8605337265457
"534",534,444,"Williams YMCA of Avery County","436 Hospital Dr","Linville","NC",28646,NA,"Trey","Oakley","Exec Director",8287375500,"Youth Organizations & Centers",624110,813319,NA,NA,NA,"Private","Avery",4,143000,"ymcaavery.com",2006,"436 Hospital Dr Linville NC 28646","https://www.ymcaavery.com","YMCA",36.0601048,-81.88837341683
"535",535,467,"Ymca","1150 S Peace Haven Rd","Clemmons","NC",27012,8909,"Marske","Dana","Exec Director",3367122000,"Youth Organizations & Centers",624110,713940,624190,624190,NA,"Private","Forsyth",150,6995000,"ymcanwnc.org",1999,"1150 S Peace Haven Rd Clemmons NC 27012","https://www.ymcanwnc.org","Other",36.03909345,-80.392717320233
"536",536,469,"YMCA","1801 Ymca Blvd","Wilkesboro","NC",28697,9305,"Caroline","Whitson","Exec Director",3368383991,"Youth Organizations & Centers",624110,713940,624190,813410,NA,"Private","Wilkes",50,2744000,"ymcanwnc.org",2001,"1801 Ymca Blvd Wilkesboro NC 28697","https://www.ymcanwnc.org","YMCA",36.1376512393145,-81.1999372576945
"537",537,482,"YMCA OF SOUTHEASTERN NC","Wilshire Blvd","Wilmington","NC",28403,NA,"Susanna","Kosik","Other",9102519622,"Youth Organizations & Centers",624110,624190,813319,NA,NA,"Private","New Hanover",7,362000,"ymcasenc.org",2019,"Wilshire Blvd Wilmington NC 28403","https://www.ymcasenc.org","YMCA",34.2197735533163,-77.8876515649333
"538",538,512,"Young Life Durham/Chapel Hill","1289 Fordham Blvd","Chapel Hill","NC",27514,6110,"Ashley","Hart","Director",9199699993,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Orange",2,104000,"durhamchapelhill.younglife.org",2007,"1289 Fordham Blvd Chapel Hill NC 27514","https://www.durhamchapelhill.younglife.org","Young Life",35.9339833,-79.022966
"539",539,550,"Youth Living Beyond Borders","626 Hydrangea Cir NW","Concord","NC",28027,7244,"Rickelle","Hayes","Manager",7040001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Cabarrus",4,275000,NA,2018,"626 Hydrangea Cir NW Concord NC 28027","","Other",35.3771396866074,-80.7203030379124
"540",540,560,"Youth Villages","10 Crispin Ct","Asheville","NC",28803,8204,"George","Edmonds","Director",8282503700,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Buncombe",4,422000,"youthvillages.org",2015,"10 Crispin Ct Asheville NC 28803","https://www.youthvillages.org","Other",35.5029305,-82.52218365
"541",2,23,"ASYMCA Fort Bragg","2411 Rodney Trl # 2","Fayetteville","NC",28307,NA,"Keahy","Foxen","Exec Director",9104360500,"Youth Organizations & Centers",624110,624410,NA,NA,NA,"Private","Cumberland",14,761000,"asymca.org",2009,"2411 Rodney Trl # 2 Fayetteville NC 28307","https://www.asymca.org","YMCA",35.153305,-78.996847
"542",12,182,"East Triangle YMCA","120 Flowers Pkwy","Clayton","NC",27527,4288,NA,NA,NA,9192620440,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Johnston",27,1901000,"ymcatriangle.org",2022,"120 Flowers Pkwy Clayton NC 27527","https://www.ymcatriangle.org","YMCA",35.654558,-78.351563
"543",14,210,"Get Our Youth There Solutions","4018B Quail Glenn Ct # B","Charlotte","NC",28226,7121,"Johnny J","Gibson Jr","Owner",7040001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Mecklenburg",4,247000,NA,2015,"4018B Quail Glenn Ct # B Charlotte NC 28226","","Other",35.118665,-80.827113
"544",3,25,"Atone Impact Zone II","115 Folly Ct","Linden","NC",28356,1006,NA,NA,NA,9100001111,"Youth Organizations & Centers",624110,999990,NA,NA,NA,"Private","Harnett",3,189000,NA,2019,"115 Folly Ct Linden NC 28356","","Other",35.253169,-78.852885
"545",8,90,"Boys & Girls Club-The Plateau","42 Community Place Rd # 3","Cashiers","NC",28717,NA,"Marcia","Shawler","Manager",8280001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Jackson",4,169000,"bgclubs.org",2015,"42 Community Place Rd # 3 Cashiers NC 28717","https://www.bgclubs.org","Clubs",35.112412,-83.107361
"546",9,103,"Boys-Girls Club-The Plateau","42 Community Pl","Cashiers","NC",28717,NA,"Josh","Helms","Exec Director",8287432775,"Youth Organizations & Centers",624110,813311,NA,NA,NA,"Private","Jackson",15,632000,"bgcplateau.org",2013,"42 Community Pl Cashiers NC 28717","https://www.bgcplateau.org","Clubs",35.112412,-83.107361
"547",10,147,"Chaparral Youth Svc","56 Three Hunts Dr","Pembroke","NC",28372,8998,"Sheree","Sampson","CEO",9105217288,"Youth Organizations & Centers",624110,622210,NA,NA,NA,"Private","Robeson",5,192000,"chaparralyouthservices.com",2008,"56 Three Hunts Dr Pembroke NC 28372","https://www.chaparralyouthservices.com","Other",34.64679,-79.168675
"548",11,175,"Defined Youth By Melinda LLC","6832 Carnegie Blvd # 200","Charlotte","NC",28211,3661,"Kyle","Grady","Owner",7040001111,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Mecklenburg",8,494000,NA,2017,"6832 Carnegie Blvd # 200 Charlotte NC 28211","","Other",35.1501339,-80.82485122
"549",13,198,"First Tee-Greater Wilmington","311 Donald Ross Dr","Wilmington","NC",28409,3319,"John","Monteith","Exec Officer",9102008240,"Youth Organizations & Centers",624110,813319,NA,NA,NA,"Private","New Hanover",4,241000,"thefirstteegreaterwilmington.org",2018,"311 Donald Ross Dr Wilmington NC 28409","https://www.thefirstteegreaterwilmington.org","Other",34.207687,-77.875789
"550",15,214,"Gold Star Teen Adventures","2504 0 Raeford Rd","Fayetteville","NC",28305,NA,"Jessica","Mccloskey","Director",9102638785,"Youth Organizations & Centers",624110,813319,NA,NA,NA,"Private","Cumberland",4,218000,NA,2019,"2504 0 Raeford Rd Fayetteville NC 28305","","Other",35.04635339,-78.91790142
"551",18,327,"Partners Aligned Toward Health","202 Medical Campus Dr","Burnsville","NC",28714,9004,"Schell","Mccall","Exec Director",8286827899,"Youth Organizations & Centers",624110,713940,621999,813319,999990,"Private","Yancey",6,188000,"pathwnc.org",1997,"202 Medical Campus Dr Burnsville NC 28714","https://www.pathwnc.org","Other",35.9160375,-82.33304219
"552",19,328,"Pelham Community Ctr","161 Community Center Dr","Pelham","NC",27311,NA,"Lorene","Purcell","President",3363885652,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Caswell",4,75000,NA,1980,"161 Community Center Dr Pelham NC 27311","","Center",36.513902,-79.473014
"553",20,418,"Transcend Charlotte Inc","5855 Ex Ctr Dr # 200","Charlotte","NC",28212,8880,"Trey","Greene","Owner",7049808509,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Mecklenburg",2,185000,NA,2015,"5855 Ex Ctr Dr # 200 Charlotte NC 28212","","Other",35.199813,-80.739817
"554",21,420,"Troop 422","6701 N Carolina Highway 42 E","Selma","NC",27576,NA,NA,NA,NA,9194227683,"Youth Organizations & Centers",624110,NA,NA,NA,NA,"Private","Johnston",2,141000,NA,2016,"6701 N Carolina Highway 42 E Selma NC 27576","","Other",35.660621,-78.306942
"555",24,439,"Western Harnett Youth Rec","10891 Nc 27 W","Lillington","NC",27546,7562,"Chuck","Klaren","Director",9194999948,"Youth Organizations & Centers",624110,813319,NA,NA,NA,"Private","Harnett",1,48000,"whyrec.org",1997,"10891 Nc 27 W Lillington NC 27546","https://www.whyrec.org","Other",35.335806,-78.985055
"556",25,466,"YMCA","900 Bonner Dr","Jamestown","NC",27282,8948,"Marlee","Rindal","Exec Director",3368829622,"Youth Organizations & Centers",624110,713940,713940,NA,NA,"Private","Guilford",25,1400000,NA,2000,"900 Bonner Dr Jamestown NC 27282","","YMCA",35.999425,-79.910984
"557",26,490,"YMCA of Western North Carolina","15 Park South Rd","Arden","NC",28704,8720,"Kat","Mmorre","Exec Director",8287757092,"Youth Organizations & Centers",624110,624410,NA,NA,NA,"Private","Buncombe",12,843000,NA,2006,"15 Park South Rd Arden NC 28704","","YMCA",35.47768,-82.579229
"558",27,558,"Youth Style Fitness Inc","3020 Prsprty Ch Rd # I","Charlotte","NC",28269,8100,"Kim","Olige II","Manager",7040001111,"Youth Organizations & Centers",624110,813319,NA,NA,NA,"Private","Mecklenburg",10,617000,NA,2018,"3020 Prsprty Ch Rd # I Charlotte NC 28269","","Other",35.343225,-80.769594
